Date Added,Song,Artist,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,Day 30,Day 31
05/25/2021,Yay Yay,Compton Ro2co,138700,153000,167200,180400,193100,203500,212200,220000,227900,235500,242300,249000,255000,259000,262600,266000,269200,272300,275600,278700,281300,284100,286700,289200,291600,294000,296100,298000,299900,301700,303400
05/25/2021,Vibe,Chriseanrock,1240000,1380000,1570000,1820000,2020000,2160000,2300000,2410000,2510000,2610000,2690000,2780000,2860000,2930000,2990000,3070000,3130000,3190000,3240000,3290000,3320000,3360000,3400000,3430000,3470000,3500000,3540000,3580000,3620000,3670000,3710000
05/26/2021,Life Ain't Fair,B3Y0NDA110DD$,130600,149000,179900,202400,221100,241600,260700,280100,298400,316500,336000,355200,370500,387900,405300,421700,445200,469100,488300,505200,522300,539200,555500,574000,593200,607500,627500,648800,669000,688400,707000
06/03/2021,Used To,KB Mike,872600,892700,912900,931000,946100,962500,979800,996000,1010000,1030000,1040000,1060000,1070000,1090000,1110000,1130000,1140000,1160000,1170000,1190000,1200000,1220000,1230000,1250000,1260000,1270000,1290000,1300000,1320000,1330000,1340000
06/04/2021,Just A Moment,Symphani Soto,23500,25400,27600,29300,31300,33400,35300,37600,39600,41700,43600,45400,47400,49100,51000,52800,54400,56100,57700,59300,60900,62500,64100,64500,64900,65200,65500,65800,66000,66300,66600
06/07/2021,FEET!,Nascar Aloe,804600,809700,814800,819700,824700,829800,834000,838100,842200,846100,850200,854300,858200,861400,864600,867600,870600,873700,877000,880100,883000,886000,888700,891700,894700,897500,900300,903100,905500,907700,910100
06/08/2021,Booted Up,PlayboyXO,56400,57000,57500,57900,58200,58400,58500,58700,58900,59100,59200,59400,59500,59600,59700,59900,60000,60100,60200,60300,60400,60500,60600,60700,60800,60900,61000,61100,61200,61200,61300
06/14/2021,MUKKBANG,Lil Cherry,1460000,1480000,1490000,1510000,1530000,1550000,1570000,1590000,1610000,1630000,1650000,1670000,1690000,1710000,1720000,1740000,1750000,1760000,1780000,1790000,1800000,1810000,1830000,1840000,1850000,1860000,1870000,1880000,1890000,1900000,1910000
06/14/2021,One More I Love You,Alex Warren,1710000,1880000,1980000,2080000,2160000,2230000,2290000,2350000,2420000,2500000,2560000,2610000,2670000,2720000,2750000,2780000,2810000,2840000,2870000,2890000,2910000,2930000,2950000,2970000,2990000,3000000,3020000,3040000,3050000,3070000,3080000
06/15/2021,Maneuver,26AR,2430000,2480000,2520000,2560000,2610000,2660000,2710000,2760000,2810000,2860000,2910000,2970000,3020000,3070000,3110000,3160000,3210000,3250000,3300000,3350000,3400000,3440000,3490000,3530000,3580000,3630000,3670000,3710000,3740000,3780000,3820000
06/16/2021,Nine Months,Annie DiRusso,6900,7000,7100,7300,7400,7600,7800,8100,8400,8700,9000,9300,9600,9900,10100,10300,10600,10800,11000,11200,11300,11500,11700,11800,12000,12200,12400,12600,12700,12900,13100
06/24/2021,Can I Get a Thumb,Beta,19100,22700,25500,28100,31700,35100,39000,42700,46300,49700,53300,56500,59400,62300,65000,67400,69500,71100,72600,74200,75600,77000,78400,79800,81000,82000,83200,84200,85400,86600,87700
06/24/2021,Butterflies,Fase Yoda,35700,51700,61900,70600,77900,83900,91200,98400,106500,114200,122700,130200,139000,149200,159300,171600,187500,198400,208600,220500,231600,242700,253600,264000,274100,283600,295100,305900,316500,326400,337100
07/06/2021,My Potna Dem,$ilkMoney,309100,399000,495600,599400,709600,797200,888200,989700,1090000,1200000,1320000,1460000,1590000,1710000,1840000,1980000,2120000,2250000,2390000,0,2680000,0,0,0,3300000,3440000,3600000,3760000,3940000,4120000,4310000
07/07/2021,Sorry Bout That,YEAT,56200,63100,70000,77500,84700,92900,101500,110600,121700,134700,145800,155900,165400,175700,185300,196000,206400,215700,0,232900,0,0,0,268800,277300,287100,297000,306900,316200,327200,338600
10/22/2021,Still Onto You,917 Rackz,33100,44900,61500,74200,86400,102100,116900,128300,144100,155700,166900,178000,189800,201600,212200,225200,240100,248900,260400,271700,283000,294100,306000,317900,0,0,0,0,0,0,0
11/11/2021,NFAMOUS,Jshinning,57500,59400,61800,64300,0,69000,71500,73800,76600,0,80700,82900,0,86700,88400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2021,#SideN!ggaAnthem,VegasMadeChri$!,5200,8400,13000,16400,19400,22300,25500,28700,31900,34100,36600,38600,40900,42300,44000,45300,46600,47900,49100,0,51300,52800,53800,0,0,0,0,0,0,0,0
01/05/2022,number,Airitout JuJu,206400,211600,216800,222300,227500,232100,237400,241400,246800,252200,258700,265400,272000,277800,283900,289800,295900,302700,309400,314800,320100,325700,0,338200,344600,350900,356600,362400,368100,374000,379900
01/05/2022,Dumb Crasy,So Supa,117300,144200,175300,207800,241600,269000,306400,330700,358800,388100,417100,446300,472900,499900,529200,558300,573500,573500,573300,573300,573200,573200,0,573200,573200,573200,573200,573200,573200,573200,573200
01/07/2022,Stripper Anthem,ZahSosaa,12500,19900,30500,39400,49100,54100,59000,63900,68100,72800,77200,81300,85200,89400,93100,97600,102000,105600,108700,112200,0,120700,125300,130400,134600,139100,143900,148100,152400,156800,161600
01/20/2022,PimpinCaine$tiff,350800,353900,356900,359400,361400,363200,365100,0,368700,370300,371900,373200,374500,375900,377100,378200,379500,380600,381600,382600,383600,384600,385500,386500,387700,388600,389400,390200,391000,391800,392700,
01/25/2022,Scammer,Almighty Bigs,106,106,106,106,106,106,106,106,106,106,106,106,106,108,108,108,108,109,109,110,110,110,110,110,110,110,110,110,110,110,
01/26/2022,Hours Make Ours,Emmitt Dupree,34700,0,46100,51600,56700,61100,66500,72200,77400,82700,88300,93200,97000,101200,105800,110300,114800,119700,124700,128400,132500,136500,140000,143700,147800,151800,155200,158400,161600,,
02/09/2022,Like Dat,Travis Porter,45400,45900,46300,46700,47000,47400,47900,48600,49200,49800,50400,51200,51800,52600,53400,,,,,,,,,,,,,,,,
02/13/2022,Rocking A Cardigan in Atlanta,Lil Shordie Scott,29500,33600,39800,51200,78200,103100,128100,151500,181700,215200,252400,,,,,,,,,,,,,,,,,,,,
02/14/2022,hot cheetos y limon,Babylungs,888,909,927,941,967,994,1000,1000,1000,1100,,,,,,,,,,,,,,,,,,,,,
